protein,ligand_name,pocket,replica,time_ns,mean,std,n_features,rmsd_20ns,ligand_drift,label_unstable,slope,rmsd_var,mean_disp,var_disp
ATRF_ASPFU,Milbemycin,pocket7,replica_1,16.0,0.09784666873052583,0.23183772257382357,4,1.985422103748078,1.502294,1,0.0017277387523379874,0.0073832147996306,0.6656562089920044,0.01015951856970787
ATRF_ASPFU,Milbemycin,pocket7,replica_1,18.0,0.10502244710099604,0.24896000906939936,4,1.985422103748078,1.502294,1,0.002390132448201972,0.007750594246792546,0.7147761583328247,0.010240244679152966
CDR1_CANAR,Milbemycin,pocket1,replica_1,1.0,0.23356123855276215,0.4914072498407749,4,1.8514195543944527,2.805574,1,0.183975096750701,0.018114264718926867,1.4275927543640137,0.005246554035693407
CDR1_CANAR,Milbemycin,pocket1,replica_1,2.0,0.24041657986662948,0.5544990922748567,4,1.8514195543944527,2.805574,1,0.06846634189441746,0.011820001129559636,1.5975080728530884,0.00512164318934083
CDR1_CANAR,Milbemycin,pocket1,replica_1,3.0,0.24873865482035823,0.5456533501787718,4,1.8514195543944527,2.805574,1,0.13149676316559897,0.02341315024653307,1.580946445465088,0.005314224865287542
CDR1_CANAR,Milbemycin,pocket1,replica_1,4.0,0.22139564184404228,0.4720760373608948,4,1.8514195543944527,2.805574,1,0.1377176358913664,0.034423420704850195,1.372196078300476,0.005432358011603355
CDR1_CANAR,Milbemycin,pocket1,replica_1,5.0,0.26907600548362226,0.5957483554066182,4,1.8514195543944527,2.805574,1,0.11520681079577723,0.0370867473979009,1.7252658605575562,0.005972619634121656
CDR1_CANAR,Milbemycin,pocket1,replica_1,6.0,0.26466032995168703,0.5967084268709364,4,1.8514195543944527,2.805574,1,0.08688695503985888,0.03472520725155232,1.7245129346847534,0.006497212685644627
CDR1_CANAR,Milbemycin,pocket1,replica_1,7.0,0.24754831928807772,0.56062856371348,4,1.8514195543944527,2.805574,1,0.07239790844622768,0.034086303687437744,1.6194570064544678,0.006897016428411007
CDR1_CANAR,Milbemycin,pocket1,replica_1,8.0,0.22595530946533177,0.5113402709924124,4,1.8514195543944527,2.805574,1,0.06364954954966612,0.03406548217338672,1.4773004055023193,0.006671729031950235
CDR1_CANAR,Milbemycin,pocket1,replica_1,10.0,0.19735634248035216,0.45099357976196075,4,1.8514195543944527,2.805574,1,0.043505696780625096,0.0309396110047911,1.3013572692871094,0.005691820289939642
CDR1_CANAR,Milbemycin,pocket1,replica_1,12.0,0.1759399169963103,0.40712978885858614,4,1.8514195543944527,2.805574,1,0.026328937749403345,0.02669001378785922,1.1728291511535645,0.0057313162833452225
CDR1_CANAR,Milbemycin,pocket1,replica_1,14.0,0.16057143847491612,0.3743809506005097,4,1.8514195543944527,2.805574,1,0.01695239279839323,0.023828187908986824,1.0773674249649048,0.005852063652127981
CDR1_CANAR,Milbemycin,pocket1,replica_1,16.0,0.14928205207454795,0.35087219388318336,4,1.8514195543944527,2.805574,1,0.008974485485260093,0.02190245807218564,1.0085554122924805,0.005542008671909571
CDR1_CANAR,Milbemycin,pocket1,replica_1,18.0,0.1418810632380078,0.3355535263790569,4,1.8514195543944527,2.805574,1,0.003857091798211965,0.020505875482146968,0.9636508226394653,0.005153652746230364
CDR1_CANAR,Milbemycin,pocket11,replica_1,1.0,0.32318146834808,0.4553840786997725,4,0.7151927406602303,5.6361923,0,1.0606090890317499,0.18449977118664473,1.0118231773376465,0.005338240880519152
CDR1_CANAR,Milbemycin,pocket11,replica_1,2.0,0.2314004466699602,0.3699931399256263,4,0.7151927406602303,5.6361923,0,0.4115261839513572,0.12637680619306393,1.071284294128418,0.010615842416882515
CDR1_CANAR,Milbemycin,pocket11,replica_1,3.0,0.1698951999601043,0.3029647583960061,4,0.7151927406602303,5.6361923,0,0.19044114435174012,0.09304224844757927,0.8941499590873718,0.011633047834038734
CDR1_CANAR,Milbemycin,pocket11,replica_1,4.0,0.13812024017858124,0.27185747309091973,4,0.7151927406602303,5.6361923,0,0.0846511852430001,0.07207669904278093,0.7990002632141113,0.01111353375017643
CDR1_CANAR,Milbemycin,pocket11,replica_1,5.0,0.12410692076394782,0.25715937011760764,4,0.7151927406602303,5.6361923,0,0.047986576312270275,0.058986801027954894,0.7515636086463928,0.01021145936101675
CDR1_CANAR,Milbemycin,pocket11,replica_1,6.0,0.11346117065357787,0.24291411323647177,4,0.7151927406602303,5.6361923,0,0.02664722718839411,0.050406922576415575,0.7069723606109619,0.010201684199273586
CDR1_CANAR,Milbemycin,pocket11,replica_1,7.0,0.10549518660806159,0.23296853590106975,4,0.7151927406602303,5.6361923,0,0.009904030273407893,0.0446382082175489,0.675022304058075,0.008901763707399368
CDR1_CANAR,Milbemycin,pocket11,replica_1,8.0,0.1007729790366313,0.22529467053247693,4,0.7151927406602303,5.6361923,0,0.004526524092349654,0.039886259482842155,0.6516839861869812,0.009314083494246006
CDR1_CANAR,Milbemycin,pocket11,replica_1,10.0,0.093414004071715,0.21276352409728735,4,0.7151927406602303,5.6361923,0,-0.0012646213017232979,0.03336561528679774,0.61382657289505,0.007970461621880531
CDR1_CANAR,Milbemycin,pocket11,replica_1,12.0,0.08902103343227308,0.20483184191540696,4,0.7151927406602303,5.6361923,0,-0.003651073636190528,0.02883867467680822,0.5901352167129517,0.007824416272342205
CDR1_CANAR,Milbemycin,pocket11,replica_1,14.0,0.08608838367865121,0.19865799818682045,4,0.7151927406602303,5.6361923,0,-0.0029203489982605833,0.025575798167284863,0.5721979737281799,0.007765262853354216
CDR1_CANAR,Milbemycin,pocket11,replica_1,16.0,0.0853502678009316,0.19833502917930224,4,0.7151927406602303,5.6361923,0,-0.004142584141025478,0.02326549305010919,0.5707311034202576,0.0075978622771799564
CDR1_CANAR,Milbemycin,pocket11,replica_1,18.0,0.0833691748875871,0.1942597565678656,4,0.7151927406602303,5.6361923,0,-0.004184020038187113,0.021349137343154335,0.5588200688362122,0.0075990380719304085
CDR1_CANAR,Milbemycin,pocket3,replica_1,1.0,0.36944752008996673,0.6132071474506137,4,1.3919785433871883,3.95006,1,0.7858864744962787,0.07011074952145956,1.721917748451233,0.008217668160796165
CDR1_CANAR,Milbemycin,pocket3,replica_1,2.0,0.26278438458247255,0.44080634538040864,4,1.3919785433871883,3.95006,1,0.4631713754049188,0.09487664838344295,1.2727751731872559,0.008667495101690292
CDR1_CANAR,Milbemycin,pocket3,replica_1,3.0,0.20643674872564594,0.35982930016920023,4,1.3919785433871883,3.95006,1,0.29286016595061654,0.0914391200583198,1.0537912845611572,0.006966670509427786
CDR1_CANAR,Milbemycin,pocket3,replica_1,4.0,0.17412218930977286,0.3111167624656372,4,1.3919785433871883,3.95006,1,0.21086516592088234,0.08702105112792068,0.9152682423591614,0.005700865760445595
CDR1_CANAR,Milbemycin,pocket3,replica_1,5.0,0.16534883624832933,0.2847466400570051,4,1.3919785433871883,3.95006,1,0.20212737380108348,0.10894207207616805,0.8403487801551819,0.006023627705872059
CDR1_CANAR,Milbemycin,pocket3,replica_1,6.0,0.1557757588692343,0.2646199939329742,4,1.3919785433871883,3.95006,1,0.18079581462514036,0.12064278775405754,0.7827824950218201,0.006209214683622122
CDR1_CANAR,Milbemycin,pocket3,replica_1,7.0,0.14835768511846406,0.25205200122714777,4,1.3919785433871883,3.95006,1,0.15896461360625194,0.12657179012856318,0.7466264963150024,0.006340895779430866
CDR1_CANAR,Milbemycin,pocket3,replica_1,8.0,0.14217877665707437,0.24250876652453807,4,1.3919785433871883,3.95006,1,0.14001546948682192,0.13090938914380332,0.7186117768287659,0.005714801140129566
CDR1_CANAR,Milbemycin,pocket3,replica_1,10.0,0.12968836589820032,0.22896910891130878,4,1.3919785433871883,3.95006,1,0.10236621332365779,0.12249103490977888,0.6776506304740906,0.005310682579874992
CDR1_CANAR,Milbemycin,pocket3,replica_1,12.0,0.12138170570515672,0.22134025308909136,4,1.3919785433871883,3.95006,1,0.07800424127066241,0.11290416846694999,0.6536181569099426,0.005145373288542032
CDR1_CANAR,Milbemycin,pocket3,replica_1,14.0,0.11772292035394472,0.2157180077700486,4,1.3919785433871883,3.95006,1,0.06787907634919031,0.11453701261574818,0.6363935470581055,0.005250806454569101
CDR1_CANAR,Milbemycin,pocket3,replica_1,16.0,0.11257961206774571,0.21222997195948815,4,1.3919785433871883,3.95006,1,0.05294439437102141,0.10528318766999985,0.6245757341384888,0.005253968294709921
CDR1_CANAR,Milbemycin,pocket3,replica_1,18.0,0.108649842880696,0.2094450040568257,4,1.3919785433871883,3.95006,1,0.04274349913225577,0.09724072700535209,0.6151355504989624,0.005429123528301716
CDR1_CANAR,Milbemycin,pocket9,replica_1,1.0,0.3657888377677523,0.6662017810957395,4,,5.0919495,0,0.476297282042236,0.05284779580201188,1.951232671737671,0.08014411479234695
CDR1_CANAR,Milbemycin,pocket9,replica_1,2.0,0.40974973293980244,0.6413283830772688,4,,5.0919495,0,0.6952002135904207,0.2342229429877425,1.874037742614746,0.06478723138570786
CDR1_CANAR,Milbemycin,pocket9,replica_1,3.0,0.380407742097685,0.6693954086448316,4,,5.0919495,0,0.4058281913473241,0.21676836315349893,1.9836097955703735,0.05664784461259842
CDR1_CANAR,Milbemycin,pocket9,replica_1,4.0,0.426739842503079,0.8113442979549351,4,,5.0919495,0,0.3132317697215598,0.23208216417909233,2.3934035301208496,0.0484614335000515
CDR1_CANAR,Milbemycin,pocket9,replica_1,5.0,0.46131138443127223,0.9851778329829057,4,,5.0919495,0,0.12038244194546761,0.19894455807869824,2.868431329727173,0.04142136126756668
CDR1_CANAR,Milbemycin,pocket9,replica_1,6.0,0.48629041396819267,1.0781739098785494,4,,5.0919495,0,0.062323010549879806,0.1756206765682034,3.123462438583374,0.042626772075891495
CDR1_CANAR,Milbemycin,pocket9,replica_1,7.0,0.49096280406613285,1.1170271778506622,4,,5.0919495,0,0.007219334953447175,0.1659301662797923,3.223722219467163,0.039867907762527466
CDR1_CANAR,Milbemycin,pocket9,replica_1,8.0,0.46745967913699527,1.0741780828882754,4,,5.0919495,0,-0.02437414685975989,0.16079127096452436,3.0949184894561768,0.04088214039802551
CDR1_CANAR,Milbemycin,pocket9,replica_1,10.0,0.41474012126619747,0.9529465415976343,4,,5.0919495,0,-0.022264331096847195,0.13933252500603424,2.745774745941162,0.04033790901303291
CDR1_CANAR,Milbemycin,pocket9,replica_1,12.0,0.37059158402944015,0.8541805108727344,4,,5.0919495,0,-0.02899188079318991,0.1288890305234238,2.459693193435669,0.0345507450401783
CDR1_CANAR,Milbemycin,pocket9,replica_1,14.0,0.3811125602221496,0.8832519708854082,4,,5.0919495,0,-0.025199926297838075,0.11929285131710746,2.542006254196167,0.03168874233961105
CDR1_CANAR,Milbemycin,pocket9,replica_1,16.0,0.35448694896707006,0.8211891178106759,4,,5.0919495,0,-0.023614099319142264,0.1089909526069928,2.3635988235473633,0.03243296593427658
CDR1_CANAR,Milbemycin,pocket9,replica_1,18.0,0.3259018933603906,0.7537255958379548,4,,5.0919495,0,-0.02416581334245973,0.1037662052080513,2.169752836227417,0.03196002542972565
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,1.0,0.2655267332936666,0.45992782140464844,4,0.481663180288547,3.0876322,0,0.4817031957901965,0.04385548030783159,1.3191319704055786,0.01399648655205965
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,2.0,0.11864996518054213,0.1733467292834594,4,0.481663180288547,3.0876322,0,0.2903744400177856,0.06089765610710421,0.4698658287525177,0.009411831386387348
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,3.0,0.23285265559769064,0.43399432849198694,4,0.481663180288547,3.0876322,0,0.253520553852574,0.08263221764732538,1.275366187095642,0.018449630588293076
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,4.0,0.10383575067153582,0.1618451851265474,4,0.481663180288547,3.0876322,0,0.1654898131997892,0.07669617177796334,0.4748307168483734,0.00983355287462473
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,5.0,0.2194655946336155,0.4546447134244832,4,0.481663180288547,3.0876322,0,0.1140222113278844,0.06998570081059306,1.328765630722046,0.023485619574785233
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,6.0,0.08679377928889474,0.16043933764192467,4,0.481663180288547,3.0876322,0,0.06294451750518201,0.06100903280243725,0.4745003879070282,0.009102516807615757
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,7.0,0.18464839075652287,0.3936628288166474,4,0.481663180288547,3.0876322,0,0.061252452018609994,0.06049122817076797,1.1469429731369019,0.02385208196938038
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,8.0,0.08883938414287493,0.15898851335939077,4,0.481663180288547,3.0876322,0,0.07129053122709256,0.07079994452609038,0.47118958830833435,0.008595624938607216
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,10.0,0.08744608069841932,0.15662696052864328,4,0.481663180288547,3.0876322,0,0.06560557331948741,0.07394838926826754,0.4641205966472626,0.00844800565391779
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,12.0,0.08251300243172985,0.15465057128742984,4,0.481663180288547,3.0876322,0,0.04728713516122245,0.06585670484564153,0.45655325055122375,0.007893926464021206
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,14.0,0.08012014032016958,0.15252364063287932,4,0.481663180288547,3.0876322,0,0.03940755331054386,0.06408628269523678,0.4495079815387726,0.007839164696633816
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,16.0,0.0773180872162064,0.150561807433494,4,0.481663180288547,3.0876322,0,0.031552477631597735,0.05948230585658256,0.44264885783195496,0.0075429691933095455
CDR1_CANAR_auris,Milbemycin,pocket14,replica_1,18.0,0.07634678908351054,0.15018425811047434,4,0.481663180288547,3.0876322,0,0.028274321121897067,0.05763325964632981,0.44103509187698364,0.007484850939363241
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,1.0,0.42336094735354857,0.678193032390365,4,1.1170708413849235,2.196453,1,0.9047813224805435,0.12325701604688469,1.9077928066253662,0.027695486322045326
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,2.0,0.11516639497139577,0.16693046584944665,4,1.1170708413849235,2.196453,1,0.2731460329894087,0.07443874917945321,0.45579150319099426,0.0027884794399142265
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,3.0,0.20104119329168518,0.40671358959329457,4,1.1170708413849235,2.196453,1,0.11493843349336565,0.054216645529666235,1.1927378177642822,0.04539545625448227
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,4.0,0.09190726274244963,0.15648120919043917,4,1.1170708413849235,2.196453,1,0.1218819221702959,0.05771926988634861,0.46080124378204346,0.0029484033584594727
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,5.0,0.26699926612494307,0.5027015122577935,4,1.1170708413849235,2.196453,1,0.17930462305082026,0.11136243501993312,1.488403081893921,0.08992472290992737
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,6.0,0.1407834369049841,0.17757280825496005,4,1.1170708413849235,2.196453,1,0.24816224279752117,0.24596794423655088,0.48719868063926697,0.004155190661549568
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,7.0,0.3237114413957925,0.505324308512067,4,1.1170708413849235,2.196453,1,0.2654032033484616,0.3515001564091918,1.5199785232543945,0.12909820675849915
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,8.0,0.14958480913989494,0.19062996453774855,4,1.1170708413849235,2.196453,1,0.1918205345418416,0.3435349897670807,0.5061273574829102,0.005610782187432051
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,10.0,0.12604930466790645,0.18219284605903005,4,1.1170708413849235,2.196453,1,0.09109242222708053,0.27810540381973936,0.5078485012054443,0.005298805423080921
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,12.0,0.11379293635050527,0.1791741237336618,4,1.1170708413849235,2.196453,1,0.04793104110779827,0.23670715768062114,0.5069647431373596,0.004947612527757883
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,14.0,0.11301543586024258,0.17813662036030964,4,1.1170708413849235,2.196453,1,0.05108596927752695,0.2286775045583615,0.5065668821334839,0.0047776950523257256
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,16.0,0.11085531474083841,0.17669754213616481,4,1.1170708413849235,2.196453,1,0.048647294118694055,0.21819844807477898,0.5045575499534607,0.0045839110389351845
CDR1_CANAR_auris,Milbemycin,pocket2,replica_1,18.0,0.10673300224191702,0.17538718753789562,4,1.1170708413849235,2.196453,1,0.03929833846172333,0.19998836511519205,0.5034973621368408,0.004346949979662895
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,1.0,0.2127031603647926,0.38530737521992514,4,2.222871922953114,5.3249745,1,0.3102891880580528,0.046783053233908134,1.1213170289993286,0.01053285226225853
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,2.0,0.1527621491207031,0.35316290447123005,4,2.222871922953114,5.3249745,1,0.0146921659960976,0.02713094123639682,1.0175316333770752,0.00998030323535204
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,3.0,0.13926026046834403,0.3369102295739061,4,2.222871922953114,5.3249745,1,-0.02189219003205739,0.022690075131449598,0.9639595746994019,0.010064363479614258
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,4.0,0.151733463114893,0.3699611070082611,4,2.222871922953114,5.3249745,1,-0.026895335103943707,0.019036094005548693,1.0573620796203613,0.012631403282284737
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,5.0,0.15526205050918765,0.38103765638488063,4,2.222871922953114,5.3249745,1,-0.03156138290402103,0.018450274159510522,1.0879297256469727,0.012015736661851406
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,6.0,0.1417051305233616,0.3508882185162687,4,2.222871922953114,5.3249745,1,-0.0392980389804726,0.019541505987478613,1.000180721282959,0.01151172537356615
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,7.0,0.1340688568339584,0.32986085104656815,4,2.222871922953114,5.3249745,1,-0.031756521937661895,0.01794469443957006,0.941290020942688,0.01100380439311266
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,8.0,0.15570038016943064,0.37994697191366533,4,2.222871922953114,5.3249745,1,-0.02344225520108143,0.016744011326327943,1.0859432220458984,0.01065768301486969
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,10.0,0.16542044792869878,0.3997383708500122,4,2.222871922953114,5.3249745,1,-0.012327544426300381,0.014614251850865153,1.1443731784820557,0.011283249594271183
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,12.0,0.15240502352702825,0.3652264672933524,4,2.222871922953114,5.3249745,1,-0.004817564060074283,0.014215046224948655,1.0468940734863281,0.010543609037995338
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,14.0,0.1428685199419347,0.340910480559365,4,2.222871922953114,5.3249745,1,-0.0021962351735106667,0.013756815272915755,0.9778091907501221,0.010709868744015694
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,16.0,0.13436942521846376,0.32041909102178373,4,2.222871922953114,5.3249745,1,-0.0018316833851000365,0.012680303422959388,0.9191234707832336,0.010613885708153248
CDR1_CANAR_auris,Milbemycin,pocket5,replica_1,18.0,0.127857279405828,0.30472694216332713,4,2.222871922953114,5.3249745,1,-0.00202228923199985,0.011896726987196989,0.874171793460846,0.010954724624752998
CDR2_CANAL,Milbemycin,pocket12,replica_1,1.0,0.6633811344801149,1.1564576441297079,4,,2.1997044,0,1.0682721164383424,0.15650032700433278,3.357501268386841,0.06139422953128815
CDR2_CANAL,Milbemycin,pocket12,replica_1,2.0,0.4613842201990094,0.8773052532019596,4,,2.1997044,0,0.4392874372532402,0.13207708019067907,2.5809643268585205,0.07736069709062576
CDR2_CANAL,Milbemycin,pocket12,replica_1,3.0,0.4341762612765729,0.8362752538244759,4,,2.1997044,0,0.33232736546003416,0.1402583825309613,2.464658498764038,0.10198958218097687
CDR2_CANAL,Milbemycin,pocket12,replica_1,4.0,0.42325139417398017,0.8799367641435696,4,,2.1997044,0,0.17696516261047693,0.11425180309504002,2.5729198455810547,0.09862294793128967
CDR2_CANAL,Milbemycin,pocket12,replica_1,5.0,0.4140158807719235,0.8768565849558619,4,,2.1997044,0,0.14801942738292553,0.1077345823398826,2.5575976371765137,0.08475951850414276
CDR2_CANAL,Milbemycin,pocket12,replica_1,6.0,0.42207580009247364,0.8244779101368526,4,,2.1997044,0,0.12953729892708205,0.10632004270038162,2.4274439811706543,0.2912292778491974
CDR2_CANAL,Milbemycin,pocket12,replica_1,7.0,0.39466241632467397,0.7689725723541417,4,,2.1997044,0,0.09722258734252145,0.09878086402431215,2.262226104736328,0.30440735816955566
CDR2_CANAL,Milbemycin,pocket12,replica_1,8.0,0.40741538303505825,0.8217304874703907,4,,2.1997044,0,0.06335075086210795,0.08945223387107773,2.4064345359802246,0.2926701605319977
CDR2_CANAL,Milbemycin,pocket12,replica_1,10.0,0.36147910063231053,0.7452119744099781,4,,2.1997044,0,0.025492899827724586,0.07550542167913743,2.1750998497009277,0.2542555332183838
CDR2_CANAL,Milbemycin,pocket12,replica_1,12.0,0.3259026355862595,0.6807308055071466,4,,2.1997044,0,0.005181780048865663,0.0695402796420708,1.9830288887023926,0.22356750071048737
CDR2_CANAL,Milbemycin,pocket12,replica_1,14.0,0.29934078928818625,0.6546175009385501,4,,2.1997044,0,-0.00032087157436607003,0.06326624084711728,1.898686408996582,0.13375374674797058
CDR2_CANAL,Milbemycin,pocket12,replica_1,16.0,0.27129588626933876,0.59600465487075,4,,2.1997044,0,-0.0017648545781261587,0.05649493684951811,1.7277042865753174,0.11663683503866196
CDR2_CANAL,Milbemycin,pocket12,replica_1,18.0,0.25135512500680113,0.55169969451701,4,,2.1997044,0,-0.0034112192965264796,0.05148515627288342,1.5992568731307983,0.11215506494045258
CDR2_CANAL,Milbemycin,pocket13,replica_1,1.0,0.17077008873718658,0.395842053332123,4,1.3038166082580207,9.85565,1,0.022929711635033188,0.014541962707755611,1.140140414237976,0.017778532579541206
CDR2_CANAL,Milbemycin,pocket13,replica_1,2.0,0.14634767373260119,0.332860155675564,4,1.3038166082580207,9.85565,1,0.041605053490311794,0.010027946811444696,0.9610015153884888,0.011799200437963009
CDR2_CANAL,Milbemycin,pocket13,replica_1,3.0,0.13854551483245411,0.31715039946867724,4,1.3038166082580207,9.85565,1,0.03501251210672959,0.00940758270232606,0.914893388748169,0.010505120269954205
CDR2_CANAL,Milbemycin,pocket13,replica_1,4.0,0.12616655803557839,0.2822200302801348,4,1.3038166082580207,9.85565,1,0.0422870315850982,0.01174773522162579,0.8166275024414062,0.012503637000918388
CDR2_CANAL,Milbemycin,pocket13,replica_1,5.0,0.11687959368706877,0.26244042419884783,4,1.3038166082580207,9.85565,1,0.03409822928932054,0.011409715642444243,0.7591277956962585,0.013521415181457996
CDR2_CANAL,Milbemycin,pocket13,replica_1,6.0,0.10963411934808455,0.24658739547240227,4,1.3038166082580207,9.85565,1,0.030135859914412002,0.011033980900247311,0.7131428122520447,0.013126182369887829
CDR2_CANAL,Milbemycin,pocket13,replica_1,7.0,0.10550612535328203,0.23523589193668987,4,1.3038166082580207,9.85565,1,0.03214009679656976,0.01276933979443686,0.6811164021492004,0.012517038732767105
CDR2_CANAL,Milbemycin,pocket13,replica_1,8.0,0.10903642163190277,0.2427160565268768,4,1.3038166082580207,9.85565,1,0.033662148533637096,0.014229272447563725,0.7029295563697815,0.01243397407233715
CDR2_CANAL,Milbemycin,pocket13,replica_1,10.0,0.11767303293290367,0.2646820163541044,4,1.3038166082580207,9.85565,1,0.029029863673768485,0.015337821419698097,0.7655430436134338,0.013800501823425293
CDR2_CANAL,Milbemycin,pocket13,replica_1,12.0,0.11851948362974596,0.2695340222200227,4,1.3038166082580207,9.85565,1,0.022421657412870836,0.015115745735719723,0.7784279584884644,0.013671023771166801
CDR2_CANAL,Milbemycin,pocket13,replica_1,14.0,0.11283994566764524,0.25813877134334434,4,1.3038166082580207,9.85565,1,0.017392275964319404,0.01431186073574096,0.7449135184288025,0.013261964544653893
CDR2_CANAL,Milbemycin,pocket13,replica_1,16.0,0.11161331287057362,0.25626353206650493,4,1.3038166082580207,9.85565,1,0.015023430163130316,0.014068006262397943,0.7391245365142822,0.013077217154204845
CDR2_CANAL,Milbemycin,pocket13,replica_1,18.0,0.10816364160942125,0.2490723839852413,4,1.3038166082580207,9.85565,1,0.012265023951340537,0.013420128856189357,0.7180846333503723,0.013375705108046532
CDR2_CANAL,Milbemycin,pocket14,replica_1,1.0,0.14149982104898276,0.3164020901821461,4,0.8836003831471272,3.7630491,0,0.04686392937257982,0.02006406489511698,0.9155678749084473,0.008002878166735172
CDR2_CANAL,Milbemycin,pocket14,replica_1,2.0,0.11977730672746092,0.28224657168499856,4,0.8836003831471272,3.7630491,0,0.0028332272181510174,0.013538179019871751,0.8110207915306091,0.01104894932359457
CDR2_CANAL,Milbemycin,pocket14,replica_1,3.0,0.119448867316385,0.27140668025085973,4,0.8836003831471272,3.7630491,0,0.026788237959483308,0.012376833875517218,0.7838781476020813,0.013098851777613163
CDR2_CANAL,Milbemycin,pocket14,replica_1,4.0,0.12486604257298084,0.28909895806524405,4,0.8836003831471272,3.7630491,0,0.01673562230072183,0.011466422621967835,0.8328306078910828,0.013029645197093487
CDR2_CANAL,Milbemycin,pocket14,replica_1,5.0,0.11599298416000438,0.267936150305948,4,0.8836003831471272,3.7630491,0,0.016126725590718385,0.010661418485676893,0.7721173167228699,0.013045428320765495
CDR2_CANAL,Milbemycin,pocket14,replica_1,6.0,0.11234284524692802,0.26300224475562445,4,0.8836003831471272,3.7630491,0,0.00825511299884754,0.009510786172742832,0.7564594149589539,0.012174602597951889
CDR2_CANAL,Milbemycin,pocket14,replica_1,7.0,0.10708907919117507,0.25155228045868117,4,0.8836003831471272,3.7630491,0,0.005980466886007451,0.008903962677285153,0.7231718301773071,0.011567294597625732
CDR2_CANAL,Milbemycin,pocket14,replica_1,8.0,0.10292084047444594,0.2422913417455475,4,0.8836003831471272,3.7630491,0,0.0037821420836180704,0.008521035044473636,0.6963173151016235,0.011825391091406345
CDR2_CANAL,Milbemycin,pocket14,replica_1,10.0,0.09781738524593722,0.22991109722142847,4,0.8836003831471272,3.7630491,0,0.0035763775486577424,0.008484010042412962,0.6608842611312866,0.011777047999203205
CDR2_CANAL,Milbemycin,pocket14,replica_1,12.0,0.10422882124974932,0.24626573218037653,4,0.8836003831471272,3.7630491,0,0.000896691333682265,0.009524235973448982,0.7073483467102051,0.01183247473090887
CDR2_CANAL,Milbemycin,pocket14,replica_1,14.0,0.10257433881132023,0.23833896968588655,4,0.8836003831471272,3.7630491,0,0.008389929018828362,0.012055140797160142,0.6862542033195496,0.011321098543703556
CDR2_CANAL,Milbemycin,pocket14,replica_1,16.0,0.10314827005138924,0.23716863282219425,4,0.8836003831471272,3.7630491,0,0.011949419098000385,0.014249950958355661,0.683908998966217,0.011929521337151527
CDR2_CANAL,Milbemycin,pocket14,replica_1,18.0,0.10288393713491209,0.2345003097551778,4,0.8836003831471272,3.7630491,0,0.014478390346271023,0.016872529851090005,0.677048921585083,0.011787718161940575
CDR2_CANAL,Milbemycin,pocket4,replica_1,1.0,0.36958679687706536,0.7527994624955503,4,1.877494545329228,7.176712,1,0.3413972366545285,0.04188053984352437,2.1919541358947754,0.011875665746629238
CDR2_CANAL,Milbemycin,pocket4,replica_1,2.0,0.2102149206723237,0.4823249155782998,4,1.877494545329228,7.176712,1,0.04444128510777194,0.02487339167901328,1.3910701274871826,0.011119640432298183
CDR2_CANAL,Milbemycin,pocket4,replica_1,3.0,0.16481304423543272,0.39260770779227794,4,1.877494545329228,7.176712,1,-0.0006137651970834893,0.01958365320847142,1.1263548135757446,0.008366608060896397
